Id,SalePrice
2148,109892.4609375
2149,135237.46875
2150,270318.5
2151,126558.8984375
2152,154651.3125
2153,166519.875
2154,110400.546875
2155,143775.6875
2156,231016.515625
2157,213615.953125
2158,226771.0625
2159,196834.84375
2160,182903.75
2161,228830.421875
2162,423574.6875
2163,329140.6875
2164,237404.734375
2165,187618.390625
2166,156971.609375
2167,229365.6875
2168,189971.65625
2169,193587.53125
2170,219820.515625
2171,149529.171875
2172,125497.8828125
2173,192780.140625
2174,221169.328125
2175,298114.8125
2176,320612.0625
2177,238742.328125
2178,201623.703125
2179,139283.21875
2180,223161.1875
2181,184255.890625
2182,217224.9375
2183,190588.53125
2184,116197.0859375
2185,116166.75
2186,146109.4375
2187,157661.21875
2188,158154.796875
2189,251027.703125
2190,93900.0703125
2191,73397.5546875
2192,94614.8515625
2193,117078.203125
2194,107478.2109375
2195,118049.375
2196,109175.65625
2197,123946.421875
2198,155689.59375
2199,170722.15625
2200,127087.1796875
2201,144497.84375
2202,225868.921875
2203,134305.4375
2204,163221.75
2205,110618.9921875
2206,163396.03125
2207,240839.15625
2208,231601.453125
2209,270392.875
2210,117212.0390625
2211,131963.75
2212,126266.0234375
2213,113491.75
2214,130601.9140625
2215,106375.5625
2216,157565.578125
2217,90914.953125
2218,44172.8046875
2219,57235.0703125
2220,28394.369140625
2221,403638.0
2222,312852.84375
2223,245065.046875
2224,199706.953125
2225,122319.484375
2226,185191.453125
2227,190038.296875
2228,277544.9375
2229,248180.0625
2230,165339.9375
2231,203694.65625
2232,181227.5
2233,214381.828125
2234,238300.890625
2235,227347.03125
2236,249775.734375
2237,291031.21875
2238,199872.40625
2239,111927.5625
2240,152676.796875
2241,158681.984375
2242,115061.203125
2243,122415.796875
2244,99894.3515625
2245,92556.515625
2246,140551.9375
2247,113037.1875
2248,125109.328125
2249,126172.4375
2250,135564.265625
2251,98441.7890625
2252,176416.125
2253,147827.78125
2254,169386.234375
2255,181231.796875
2256,170673.140625
2257,210277.375
2258,161381.71875
2259,177082.015625
2260,165112.75
2261,196986.234375
2262,207347.625
2263,404322.34375
2264,512598.09375
2265,122049.78125
2266,322289.84375
2267,403444.125
2268,499532.65625
2269,143105.421875
2270,183547.84375
2271,203449.25
2272,188174.671875
2273,168492.140625
2274,182622.875
2275,167391.21875
2276,187479.625
2277,183879.796875
2278,141628.453125
2279,154132.640625
2280,110905.5390625
2281,163286.9375
2282,179675.0
2283,109663.7578125
2284,121998.4140625
2285,136630.671875
2286,122785.6796875
2287,376373.6875
2288,313901.6875
2289,365865.0
2290,525492.6875
2291,350360.96875
2292,426125.125
2293,516127.75
2294,472924.96875
2295,542191.8125
2296,289256.90625
2297,389275.28125
2298,418563.96875
2299,349719.0
2300,333383.84375
2301,364314.96875
2302,266033.65625
2303,250047.921875
2304,258113.921875
2305,192967.640625
2306,191704.3125
2307,200449.75
2308,227188.875
2309,279609.8125
2310,216493.40625
2311,196380.71875
2312,175000.890625
2313,170264.578125
2314,173349.34375
2315,176330.5
2316,185740.5
2317,195568.203125
2318,173853.03125
2319,174284.4375
2320,178032.34375
2321,246115.21875
2322,194203.953125
2323,181354.171875
2324,188557.09375
2325,197730.421875
2326,176501.765625
2327,202398.96875
2328,220732.734375
2329,189268.3125
2330,183183.3125
2331,348166.0
2332,408408.6875
2333,316698.75
2334,263185.96875
2335,273655.625
2336,309638.21875
2337,195350.40625
2338,241840.8125
2339,212964.46875
2340,401647.0
2341,208369.40625
2342,227127.3125
2343,225872.125
2344,220543.09375
2345,230454.234375
2346,214382.109375
2347,204208.65625
2348,237897.375
2349,198170.46875
2350,289603.09375
2351,266371.09375
2352,243801.625
2353,257998.6875
2354,141942.65625
2355,141745.796875
2356,152482.34375
2357,189811.796875
2358,190839.828125
2359,136440.875
2360,116226.1796875
2361,151086.03125
2362,229364.515625
2363,130353.9296875
2364,155164.8125
2365,199517.078125
2366,183339.03125
2367,200689.46875
2368,203448.359375
2369,195937.421875
2370,173043.484375
2371,166948.125
2372,222086.078125
2373,298652.46875
2374,320054.125
2375,213611.859375
2376,309788.8125
2377,434129.5
2378,152338.9375
2379,217900.234375
2380,151130.046875
2381,182906.765625
2382,187980.3125
2383,193257.484375
2384,223916.8125
2385,166724.75
2386,139070.234375
2387,136497.015625
2388,98918.2109375
2389,111307.4375
2390,142061.046875
2391,148028.84375
2392,116633.75
2393,164294.578125
2394,143544.6875
2395,201691.859375
2396,143622.453125
2397,200223.765625
2398,141993.65625
2399,58205.33984375
2400,68144.90625
2401,152455.359375
2402,132953.046875
2403,142217.765625
2404,160491.859375
2405,158005.84375
2406,147724.0625
2407,129454.3125
2408,132352.28125
2409,124472.9453125
2410,164390.796875
2411,118901.2265625
2412,152482.078125
2413,128182.4296875
2414,146669.84375
2415,127686.3125
2416,118595.59375
2417,133753.421875
2418,134666.796875
2419,130685.484375
2420,129528.2890625
2421,159308.109375
2422,102692.09375
2423,114276.8125
2424,143517.375
2425,194076.125
2426,129609.203125
2427,131320.46875
2428,181787.078125
2429,111623.9296875
2430,129727.4296875
2431,116589.8125
2432,146268.484375
2433,145288.359375
2434,140269.640625
2435,158327.921875
2436,117926.3203125
2437,103044.3359375
2438,139000.6875
2439,92056.4765625
2440,117800.5078125
2441,82731.8984375
2442,97496.4921875
2443,123062.1484375
2444,130014.5
2445,86383.984375
2446,138980.890625
2447,169570.640625
2448,140356.53125
2449,108033.7890625
2450,178025.953125
2451,108372.1640625
2452,194266.3125
2453,80463.0546875
2454,106750.5390625
2455,94809.2421875
2456,137279.515625
2457,179702.0625
2458,145442.40625
2459,117334.390625
2460,133607.453125
2461,127655.390625
2462,139344.1875
2463,124303.8984375
2464,208852.703125
2465,124110.4140625
2466,121576.5625
2467,120583.8515625
2468,108095.71875
2469,97407.546875
2470,203171.484375
2471,196746.25
2472,162195.515625
2473,159009.046875
2474,82317.7578125
2475,192282.890625
2476,124821.5703125
2477,131090.921875
2478,148768.109375
2479,101019.46875
2480,132033.78125
2481,120353.5703125
2482,107936.078125
2483,110910.03125
2484,112966.296875
2485,125768.1328125
2486,155460.046875
2487,177271.703125
2488,153302.65625
2489,150980.46875
2490,145191.359375
2491,76197.6015625
2492,177474.921875
2493,149801.703125
2494,125907.5
2495,62623.20703125
2496,232794.84375
2497,146845.203125
2498,108648.5546875
2499,78111.1796875
2500,122835.8203125
2501,128950.0390625
2502,144117.28125
2503,90778.109375
2504,186439.75
2505,247726.734375
2506,243874.765625
2507,298978.15625
2508,239478.671875
2509,215616.828125
2510,214331.625
2511,178705.6875
2512,209449.125
2513,199510.796875
2514,219400.984375
2515,152443.609375
2516,178128.625
2517,148876.484375
2518,155019.25
2519,239289.953125
2520,207378.609375
2521,187872.171875
2522,223256.734375
2523,113344.8828125
2524,147848.875
2525,156193.6875
2526,155864.703125
2527,116399.3671875
2528,124194.6171875
2529,97705.890625
2530,125678.3203125
2531,245454.8125
2532,222711.328125
2533,197536.984375
2534,209686.953125
2535,281530.90625
2536,231474.375
2537,243744.15625
2538,180842.296875
2539,179283.328125
2540,179767.9375
2541,177247.953125
2542,165430.75
2543,119719.609375
2544,112781.1796875
2545,130993.1015625
2546,123145.9140625
2547,144849.71875
2548,152839.9375
2549,163173.03125
2550,612474.1875
2551,134500.9375
2552,124797.5703125
2553,81360.390625
2554,91351.8828125
2555,111628.0390625
2556,103506.8984375
2557,101794.4296875
2558,174197.984375
2559,152179.421875
2560,161545.265625
2561,163898.40625
2562,150319.46875
2563,155912.46875
2564,191227.609375
2565,136016.515625
2566,213035.75
2567,137919.015625
2568,202134.421875
2569,238122.203125
2570,109864.6484375
2571,198127.28125
2572,120081.2734375
2573,209698.96875
2574,213665.6875
2575,137788.09375
2576,118657.7421875
2577,156024.671875
2578,72221.8671875
2579,39327.8203125
2580,101888.6171875
2581,114270.2109375
2582,104046.03125
2583,298725.40625
2584,157872.203125
2585,193239.53125
2586,204025.5625
2587,185955.6875
2588,154548.078125
2589,158924.40625
2590,197302.828125
2591,206789.171875
2592,205645.359375
2593,245472.71875
2594,183658.828125
2595,191234.109375
2596,280524.84375
2597,198008.484375
2598,287114.9375
2599,401238.9375
2600,152846.140625
2601,145315.125
2602,78063.5390625
2603,92715.15625
2604,87606.6484375
2605,78255.9140625
2606,157996.234375
2607,206698.5
2608,168803.046875
2609,175234.703125
2610,120171.984375
2611,128471.515625
2612,166257.796875
2613,131852.84375
2614,128239.5859375
2615,145584.875
2616,142262.65625
2617,188937.734375
2618,173065.15625
2619,197699.046875
2620,186864.296875
2621,180210.78125
2622,181536.0
2623,224218.390625
2624,345192.71875
2625,302549.21875
2626,173844.171875
2627,175723.890625
2628,584091.8125
2629,627966.125
2630,496481.375
2631,519128.71875
2632,479013.15625
2633,336734.6875
2634,440900.5
2635,146946.421875
2636,189421.234375
2637,157009.5625
2638,256433.984375
2639,182943.703125
2640,159881.234375
2641,107502.25
2642,181202.90625
2643,104587.2109375
2644,116687.1796875
2645,111498.5390625
2646,97737.796875
2647,105344.015625
2648,148818.203125
2649,150203.15625
2650,132219.890625
2651,143410.890625
2652,392282.8125
2653,255955.640625
2654,267772.5625
2655,461637.03125
2656,329493.96875
2657,422785.84375
2658,353862.59375
2659,313116.34375
2660,446230.03125
2661,375266.40625
2662,407971.25
2663,288900.59375
2664,273244.09375
2665,359428.75
2666,276527.0625
2667,169753.5
2668,173972.703125
2669,176882.359375
2670,249530.328125
2671,180821.15625
2672,193265.984375
2673,200388.78125
2674,211519.59375
2675,178436.8125
2676,185693.5625
2677,195720.359375
2678,211450.296875
2679,277271.4375
2680,282948.40625
2681,384391.0
2682,281815.53125
2683,563523.0
2684,331401.21875
2685,322378.4375
2686,253227.203125
2687,295248.34375
2688,209404.875
2689,205281.828125
2690,364710.71875
2691,199823.140625
2692,139521.25
2693,193000.328125
2694,138834.921875
2695,185757.84375
2696,178756.390625
2697,187411.890625
2698,192352.171875
2699,162429.5
2700,145970.984375
2701,159835.546875
2702,110237.96875
2703,120299.9140625
2704,131844.5625
2705,123992.1328125
2706,123148.8828125
2707,126650.90625
2708,131647.765625
2709,112726.921875
2710,127993.515625
2711,400190.0625
2712,504297.125
2713,166108.84375
2714,153670.8125
2715,171429.53125
2716,152705.53125
2717,204806.46875
2718,228489.484375
2719,171515.984375
2720,161823.65625
2721,137348.09375
2722,165757.78125
2723,135487.5
2724,130741.6953125
2725,135174.15625
2726,160306.171875
2727,167503.484375
2728,164252.921875
2729,157004.03125
2730,143869.25
2731,134157.40625
2732,130610.140625
2733,156177.125
2734,131522.203125
2735,142402.796875
2736,143762.78125
2737,122112.90625
2738,136906.359375
2739,161942.078125
2740,134635.203125
2741,143489.28125
2742,149942.578125
2743,160611.578125
2744,161503.453125
2745,133068.3125
2746,143743.484375
2747,130005.6953125
2748,124416.4921875
2749,127303.8125
2750,133942.578125
2751,136109.140625
2752,182628.90625
2753,149446.4375
2754,259221.96875
2755,141905.90625
2756,92809.8203125
2757,72846.09375
2758,95099.75
2759,148471.328125
2760,163491.390625
2761,149268.328125
2762,151212.296875
2763,184128.921875
2764,149607.640625
2765,235238.3125
2766,133031.3125
2767,86080.640625
2768,118808.6875
2769,136100.375
2770,127549.5703125
2771,107044.640625
2772,119518.515625
2773,211232.375
2774,134672.5625
2775,101033.390625
2776,144340.25
2777,176580.34375
2778,103620.5234375
2779,129029.8046875
2780,87544.390625
2781,84518.828125
2782,99400.3125
2783,128355.9921875
2784,122860.7109375
2785,137616.5
2786,63232.23828125
2787,129248.6328125
2788,71755.2578125
2789,173067.75
2790,96357.03125
2791,112133.9375
2792,78063.0625
2793,120106.546875
2794,102147.2421875
2795,121189.578125
2796,96111.3515625
2797,287074.6875
2798,103174.4921875
2799,116225.4140625
2800,61210.9765625
2801,92879.953125
2802,124896.3046875
2803,177742.828125
2804,123514.53125
2805,100522.6953125
2806,77400.1953125
2807,154831.828125
2808,146016.09375
2809,133364.40625
2810,131575.4375
2811,152586.609375
2812,168713.609375
2813,161661.671875
2814,161209.828125
2815,82378.515625
2816,257042.484375
2817,149648.8125
2818,138754.953125
2819,155912.609375
2820,138031.515625
2821,86700.5234375
2822,176363.5625
2823,306926.6875
2824,178202.703125
2825,144408.109375
2826,130352.171875
2827,129094.03125
2828,208484.34375
2829,196974.140625
2830,223059.6875
2831,173154.0
2832,239337.640625
2833,344508.4375
2834,222379.65625
2835,226768.65625
2836,187894.578125
2837,160940.125
2838,145456.828125
2839,167715.5
2840,208100.828125
2841,200248.34375
2842,228105.515625
2843,150300.609375
2844,187677.546875
2845,117031.4609375
2846,206198.84375
2847,212434.96875
2848,200018.046875
2849,202752.921875
2850,260240.6875
2851,198616.921875
2852,211705.8125
2853,241005.140625
2854,138622.75
2855,204306.71875
2856,191213.453125
2857,182707.34375
2858,184649.453125
2859,129793.1640625
2860,118302.6640625
2861,118263.8515625
2862,170473.515625
2863,128240.6328125
2864,238271.890625
2865,136170.03125
2866,131249.140625
2867,102849.296875
2868,97965.015625
2869,104597.828125
2870,103797.9453125
2871,73962.5390625
2872,47784.52734375
2873,88825.2265625
2874,133588.953125
2875,120485.765625
2876,152549.9375
2877,137903.4375
2878,142478.03125
2879,139362.59375
2880,97578.625
2881,132151.203125
2882,220814.046875
2883,219863.3125
2884,161862.296875
2885,179779.625
2886,273111.625
2887,104880.3671875
2888,143598.546875
2889,46731.93359375
2890,80640.25
2891,146352.328125
2892,10133.2470703125
2893,62971.55078125
2894,38952.66015625
2895,402135.375
2896,287663.53125
2897,191498.484375
2898,134679.75
2899,189981.28125
2900,166269.609375
2901,209251.53125
2902,189377.046875
2903,319248.28125
2904,357289.1875
2905,49533.703125
2906,200097.1875
2907,100985.0546875
2908,138495.84375
2909,134607.0
2910,75005.9765625
2911,77336.1015625
2912,152181.5625
2913,67671.9375
2914,73448.5859375
2915,80303.265625
2916,67603.3828125
2917,164550.3125
2918,121074.2109375
2919,203207.125
